x,y,z,px,py,pz,pw,u
0.18843,0.20530,0.41118,0.99974,0.00956,0.02072,0.00189,38.90000
0.18843,0.20530,0.41138,0.99974,0.00956,0.02072,0.00189,39.10000
0.18843,0.20530,0.41158,0.99974,0.00956,0.02072,0.00189,39.30000
0.18843,0.20530,0.41178,0.99974,0.00956,0.02072,0.00189,39.50000
0.18843,0.20530,0.41198,0.99974,0.00956,0.02072,0.00189,39.70000
0.18843,0.20530,0.41218,0.99974,0.00956,0.02072,0.00189,39.90000
0.18843,0.20530,0.41238,0.99974,0.00956,0.02072,0.00189,40.10000
0.18843,0.20530,0.41258,0.99974,0.00956,0.02072,0.00189,40.30000
0.18843,0.20530,0.41278,0.99974,0.00956,0.02072,0.00189,40.50000
0.18843,0.20530,0.41298,0.99974,0.00956,0.02072,0.00189,40.70000
0.18843,0.20530,0.41318,0.99974,0.00956,0.02072,0.00189,40.90000
0.18843,0.20530,0.41338,0.99974,0.00956,0.02072,0.00189,41.10000
0.18843,0.20530,0.41358,0.99974,0.00956,0.02072,0.00189,41.30000
0.18843,0.20530,0.41378,0.99974,0.00956,0.02072,0.00189,41.50000
0.18843,0.20530,0.41398,0.99974,0.00956,0.02072,0.00189,41.70000
0.18843,0.20530,0.41418,0.99974,0.00956,0.02072,0.00189,41.90000
0.18843,0.20530,0.41438,0.99974,0.00956,0.02072,0.00189,42.10000
0.18843,0.20530,0.41458,0.99974,0.00956,0.02072,0.00189,42.30000
0.18843,0.20530,0.41478,0.99974,0.00956,0.02072,0.00189,42.50000
0.18843,0.20530,0.41498,0.99974,0.00956,0.02072,0.00189,42.70000
0.18843,0.20530,0.41518,0.99974,0.00956,0.02072,0.00189,42.90000
0.18843,0.20530,0.41538,0.99974,0.00956,0.02072,0.00189,43.10000
0.18843,0.20530,0.41558,0.99974,0.00956,0.02072,0.00189,43.30000
0.18843,0.20530,0.41578,0.99974,0.00956,0.02072,0.00189,43.50000
0.18843,0.20530,0.41598,0.99974,0.00956,0.02072,0.00189,43.70000
0.18843,0.20530,0.41618,0.99974,0.00956,0.02072,0.00189,43.90000
0.18843,0.20530,0.41638,0.99974,0.00956,0.02072,0.00189,44.10000
0.18843,0.20530,0.41658,0.99974,0.00956,0.02072,0.00189,44.30000
0.18843,0.20530,0.41678,0.99974,0.00956,0.02072,0.00189,44.50000
0.18843,0.20530,0.41698,0.99974,0.00956,0.02072,0.00189,44.70000
0.18843,0.20530,0.41718,0.99974,0.00956,0.02072,0.00189,44.90000
0.18843,0.20530,0.41738,0.99974,0.00956,0.02072,0.00189,45.10000
0.18843,0.20530,0.41758,0.99974,0.00956,0.02072,0.00189,45.30000
0.18843,0.20530,0.41778,0.99974,0.00956,0.02072,0.00189,45.50000
0.18843,0.20530,0.41798,0.99974,0.00956,0.02072,0.00189,45.70000
0.18843,0.20530,0.41818,0.99974,0.00956,0.02072,0.00189,45.90000
0.18843,0.20530,0.41838,0.99974,0.00956,0.02072,0.00189,46.10000
0.18843,0.20530,0.41858,0.99974,0.00956,0.02072,0.00189,46.30000
0.18843,0.20530,0.41878,0.99974,0.00956,0.02072,0.00189,46.50000
0.18843,0.20530,0.41898,0.99974,0.00956,0.02072,0.00189,46.70000
0.18843,0.20530,0.41918,0.99974,0.00956,0.02072,0.00189,46.90000
0.18843,0.20530,0.41938,0.99974,0.00956,0.02072,0.00189,47.10000
0.18843,0.20530,0.41958,0.99974,0.00956,0.02072,0.00189,47.30000
0.18843,0.20530,0.41978,0.99974,0.00956,0.02072,0.00189,47.50000
0.18843,0.20530,0.41998,0.99974,0.00956,0.02072,0.00189,47.70000
